,date_name,local_team_id,local_team,local_result,visitor_result,visitor_team,visitor_team_id
29311,Torneo Final 2013 - Fecha 12,16.0,Quilmes,1,2,San Lorenzo,19.0
29312,Torneo Inicial 2012 - Fecha 12,16.0,San Lorenzo,2,2,Quilmes,19.0
29313,Torneo Clausura 2011 - Fecha 18,16.0,San Lorenzo,0,2,Quilmes,19.0
29314,Torneo Apertura 2010 - Fecha 18,16.0,Quilmes,1,0,San Lorenzo,19.0
29315,Torneo Clausura 2007 - Fecha 19,16.0,Quilmes,1,2,San Lorenzo,19.0
29316,Torneo Apertura 2006 - Fecha 19,16.0,San Lorenzo,2,4,Quilmes,19.0
29317,Torneo Clausura 2006 - Fecha 13,16.0,San Lorenzo,0,0,Quilmes,19.0
29318,Torneo Apertura 2005 - Fecha 13,16.0,Quilmes,2,0,San Lorenzo,19.0
29319,Torneo Clausura 2005 - Fecha 16,16.0,San Lorenzo,2,0,Quilmes,19.0
29320,Torneo Apertura 2004 - Fecha 16,16.0,Quilmes,1,1,San Lorenzo,19.0
29321,Torneo Clausura 2004 - Fecha 11,16.0,Quilmes,1,1,San Lorenzo,19.0
29322,Torneo Apertura 2003 - Fecha 11,16.0,San Lorenzo,0,1,Quilmes,19.0
29323,Torneo Clausura 1992 - Fecha 5,16.0,San Lorenzo,1,0,Quilmes,19.0
29324,Torneo Apertura 1991 - Fecha 5,16.0,Quilmes,0,0,San Lorenzo,19.0
29325,Metropolitano 1980 - Fecha 34,16.0,Quilmes,1,0,San Lorenzo,19.0
29326,Metropolitano 1980 - Fecha 15,16.0,San Lorenzo,1,1,Quilmes,19.0
29327,Metropolitano 1978 - Fecha 22,16.0,Quilmes,0,1,San Lorenzo,19.0
29328,Metropolitano 1978 - Fecha 1,16.0,San Lorenzo,1,2,Quilmes,19.0
29329,Nacional 1978 - Grupo D,16.0,Quilmes,1,0,San Lorenzo,19.0
29330,Nacional 1978 - Grupo D,16.0,San Lorenzo,2,1,Quilmes,19.0
29331,Metropolitano 1977 - Fecha 27,16.0,San Lorenzo,4,0,Quilmes,19.0
29332,Metropolitano 1977 - Fecha 4,16.0,Quilmes,0,0,San Lorenzo,19.0
29333,Metropolitano 1976 - Ronda Final,16.0,San Lorenzo,1,1,Quilmes,19.0
29334,Metropolitano 1976 - Grupo B,16.0,Quilmes,2,2,San Lorenzo,19.0
29335,Metropolitano 1976 - Grupo B,16.0,San Lorenzo,1,0,Quilmes,19.0
29336,Metropolitano 1970 - Fecha 7,16.0,San Lorenzo,2,0,Quilmes,19.0
29337,Nacional 1969 - Fecha 13,16.0,San Lorenzo,3,0,Quilmes,19.0
29338,Nacional 1967 - Fecha 1,16.0,San Lorenzo,0,0,Quilmes,19.0
29339,Campeonato 1966 - Fecha 24,16.0,Quilmes,0,2,San Lorenzo,19.0
29340,Campeonato 1966 - Fecha 5,16.0,San Lorenzo,1,3,Quilmes,19.0
29341,Campeonato 1962 - Fecha 19,16.0,Quilmes,0,4,San Lorenzo,19.0
29342,Campeonato 1962 - Fecha 4,16.0,San Lorenzo,1,0,Quilmes,19.0
29343,Campeonato 1951 - Fecha 18,16.0,San Lorenzo,2,2,Quilmes,19.0
29344,Campeonato 1951 - Fecha 1,16.0,Quilmes,1,2,San Lorenzo,19.0
29345,Campeonato 1950 - Fecha 33,16.0,San Lorenzo,0,1,Quilmes,19.0
29346,Campeonato 1950 - Fecha 16,16.0,Quilmes,2,1,San Lorenzo,19.0
29347,Campeonato 1937 - Fecha 31,16.0,San Lorenzo,2,1,Quilmes,19.0
29348,Campeonato 1937 - Fecha 13,16.0,Quilmes,2,4,San Lorenzo,19.0
29349,Campeonato 1936 - Fecha 17,16.0,Quilmes,2,1,San Lorenzo,19.0
29350,Copa de Honor 1936 - Fecha 17,16.0,San Lorenzo,5,1,Quilmes,19.0
29351,Campeonato 1935 - Fecha 27,16.0,San Lorenzo,3,0,Quilmes,19.0
29352,Campeonato 1935 - Fecha 10,16.0,Quilmes,0,2,San Lorenzo,19.0
29353,Campeonato 1933 - Fecha 22,16.0,Quilmes,0,1,San Lorenzo,19.0
29354,Campeonato 1933 - Fecha 5,16.0,San Lorenzo,1,1,Quilmes,19.0
29355,Campeonato 1932 - Fecha 29,16.0,San Lorenzo,2,3,Quilmes,19.0
29356,Campeonato 1932 - Fecha 12,16.0,Quilmes,2,2,San Lorenzo,19.0
29357,Campeonato 1931 - Fecha 27,16.0,Quilmes,1,1,San Lorenzo,19.0
29358,Campeonato 1931 - Fecha 10,16.0,San Lorenzo,5,2,Quilmes,19.0
29359,Nacional 1969 - Fecha 1,16.0,Quilmes,6,3,San Lorenzo (MdP),451.0
29360,Nacional 1967 - Fecha 14,16.0,Quilmes,1,0,San Lorenzo (MdP),451.0
29361,Nacional 1978 - Grupo D,16.0,San Martin (M),2,1,Quilmes,155.0
29362,Nacional 1978 - Grupo D,16.0,Quilmes,4,1,San Martin (M),155.0
29363,Nacional 1969 - Fecha 8,16.0,Quilmes,7,1,San Martin (M),155.0
29364,Nacional 1967 - Fecha 9,16.0,San Martin (M),2,2,Quilmes,155.0
29365,Campeonato 2016/17 - Fecha 23,16.0,San Martin (SJ),1,0,Quilmes,36.0
29366,Campeonato 2015 - Fecha 27,16.0,Quilmes,2,0,San Martin (SJ),36.0
29367,Torneo Final 2013 - Fecha 8,16.0,Quilmes,0,0,San Martin (SJ),36.0
29368,Torneo Inicial 2012 - Fecha 8,16.0,San Martin (SJ),4,0,Quilmes,36.0
29369,Nacional 1978 - Grupo D,16.0,Quilmes,2,2,San Martin (T),37.0
29370,Nacional 1978 - Grupo D,16.0,San Martin (T),0,0,Quilmes,37.0
29371,Nacional 1969 - Fecha 2,16.0,San Martin (T),0,1,Quilmes,37.0
29372,Metropolitano 1976 - Fecha Intergrupo,16.0,San Telmo,2,3,Quilmes,91.0
29373,Metropolitano 1976 - Fecha Intergrupo,16.0,Quilmes,4,1,San Telmo,91.0
29374,Nacional 1976 - Fecha Intergrupo,16.0,Quilmes,2,0,San Telmo,91.0
29375,Nacional 1976 - Fecha Intergrupo,16.0,San Telmo,1,1,Quilmes,91.0
29376,Campeonato 2016/17 - Fecha 12,16.0,Quilmes,1,3,Sarmiento (J),81.0
29377,Torneo 2016 - Fecha 5,16.0,Sarmiento (J),2,2,Quilmes,81.0
29378,Campeonato 2015 - Fecha 7,16.0,Quilmes,0,4,Sarmiento (J),81.0
29379,Metropolitano 1982 - Fecha 37,16.0,Sarmiento (J),3,0,Quilmes,81.0
29380,Metropolitano 1982 - Fecha 18,16.0,Quilmes,1,1,Sarmiento (J),81.0
29381,Torneo Nacional 1982 - Torneo Nacional,16.0,Sarmiento (J),1,4,Quilmes,81.0
29382,Torneo Nacional 1982 - Torneo Nacional,16.0,Quilmes,3,3,Sarmiento (J),81.0
29383,Campeonato 2016/17 - Fecha 22,16.0,Quilmes,1,0,Talleres (C),52.0
29384,Torneo Clausura 2004 - Fecha 19,16.0,Quilmes,0,0,Talleres (C),52.0
29385,Torneo Apertura 2003 - Fecha 19,16.0,Talleres (C),0,0,Quilmes,52.0
29386,Torneo Clausura 1992 - Fecha 4,16.0,Quilmes,2,0,Talleres (C),52.0
29387,Torneo Apertura 1991 - Fecha 4,16.0,Talleres (C),2,1,Quilmes,52.0
29388,Metropolitano 1982 - Fecha 28,16.0,Quilmes,1,0,Talleres (C),52.0
29389,Metropolitano 1982 - Fecha 9,16.0,Talleres (C),3,1,Quilmes,52.0
29390,Metropolitano 1980 - Fecha 24,16.0,Talleres (C),4,2,Quilmes,52.0
29391,Metropolitano 1980 - Fecha 5,16.0,Quilmes,2,2,Talleres (C),52.0
29392,Nacional 1979 - Grupo B,16.0,Talleres (C),1,0,Quilmes,52.0
29393,Nacional 1979 - Grupo B,16.0,Quilmes,0,0,Talleres (C),52.0
29394,Nacional 1969 - Fecha 17,16.0,Talleres (C),3,2,Quilmes,52.0
29395,Campeonato 1937 - Fecha 27,16.0,Talleres (RdE),2,2,Quilmes,61.0
29396,Campeonato 1937 - Fecha 9,16.0,Quilmes,1,2,Talleres (RdE),61.0
29397,Campeonato 1936 - Fecha 15,16.0,Quilmes,3,1,Talleres (RdE),61.0
29398,Campeonato 1935 - Fecha 32,16.0,Quilmes,1,2,Talleres (RdE),61.0
29399,Campeonato 1935 - Fecha 15,16.0,Talleres (RdE),1,1,Quilmes,61.0
29400,Campeonato 1933 - Fecha 19,16.0,Talleres (RdE),1,1,Quilmes,61.0
29401,Campeonato 1933 - Fecha 2,16.0,Quilmes,2,2,Talleres (RdE),61.0
29402,Campeonato 1932 - Fecha 22,16.0,Talleres (RdE),1,1,Quilmes,61.0
29403,Campeonato 1932 - Fecha 5,16.0,Quilmes,0,0,Talleres (RdE),61.0
29404,Campeonato 1931 - Fecha 23,16.0,Talleres (RdE),2,0,Quilmes,61.0
29405,Campeonato 1931 - Fecha 6,16.0,Quilmes,1,0,Talleres (RdE),61.0
29406,Campeonato 2016/17 - Fecha 14,16.0,Quilmes,1,0,Temperley,76.0
29407,Torneo 2016 - Fecha 12,16.0,Quilmes,2,0,Temperley,76.0
29408,Torneo 2016 - Fecha 11,16.0,Temperley,2,0,Quilmes,76.0
29409,Campeonato 2015 - Fecha 24,16.0,Temperley,0,0,Quilmes,76.0
29410,Campeonato 2015 - Fecha 22,16.0,Quilmes,0,0,Temperley,76.0
29411,Metropolitano 1977 - Fecha 40,16.0,Quilmes,2,1,Temperley,76.0
29412,Metropolitano 1977 - Fecha 17,16.0,Temperley,1,1,Quilmes,76.0
29413,Metropolitano 1976 - Grupo B,16.0,Temperley,2,2,Quilmes,76.0
29414,Metropolitano 1976 - Grupo B,16.0,Quilmes,0,0,Temperley,76.0
29415,Nacional 1976 - Grupo A,16.0,Quilmes,0,0,Temperley,76.0
29416,Nacional 1976 - Grupo A,16.0,Temperley,1,2,Quilmes,76.0
29417,Campeonato 2016/17 - Fecha 11,16.0,Tigre,3,0,Quilmes,20.0
29418,Campeonato 2015 - Fecha 19,16.0,Tigre,0,1,Quilmes,20.0
29419,Torneo de Transicion 2014 - Fecha 5,16.0,Tigre,0,0,Quilmes,20.0
29420,Torneo Final 2014 - Fecha 5,16.0,Quilmes,1,0,Tigre,20.0
29421,Torneo Inicial 2013 - Fecha 5,16.0,Tigre,0,1,Quilmes,20.0
29422,Torneo Final 2013 - Fecha 19,16.0,Tigre,2,3,Quilmes,20.0
29423,Torneo Inicial 2012 - Fecha 19,16.0,Quilmes,0,0,Tigre,20.0
29424,Torneo Clausura 2011 - Fecha 4,16.0,Quilmes,1,2,Tigre,20.0
29425,Torneo Apertura 2010 - Fecha 4,16.0,Tigre,3,0,Quilmes,20.0
29426,Metropolitano 1980 - Fecha 32,16.0,Quilmes,4,1,Tigre,20.0
29427,Metropolitano 1980 - Fecha 13,16.0,Tigre,2,2,Quilmes,20.0
29428,Metropolitano 1968 - Grupo B,16.0,Tigre,0,2,Quilmes,20.0
29429,Metropolitano 1968 - Grupo B,16.0,Quilmes,1,0,Tigre,20.0
29430,Metropolitano 1968 - Grupo Reclasificatorio,16.0,Tigre,0,2,Quilmes,20.0
29431,Metropolitano 1968 - Grupo Reclasificatorio,16.0,Quilmes,0,0,Tigre,20.0
29432,Campeonato 1950 - Fecha 34,16.0,Quilmes,5,1,Tigre,20.0
29433,Campeonato 1950 - Fecha 17,16.0,Tigre,2,0,Quilmes,20.0
29434,Campeonato 1937 - Fecha 25,16.0,Tigre,2,0,Quilmes,20.0
29435,Campeonato 1937 - Fecha 7,16.0,Quilmes,1,1,Tigre,20.0
29436,Campeonato 1936 - Fecha 4,16.0,Tigre,2,1,Quilmes,20.0
29437,Copa de Honor 1936 - Fecha 4,16.0,Quilmes,2,1,Tigre,20.0
29438,Campeonato 1935 - Fecha 22,16.0,Quilmes,0,1,Tigre,20.0
29439,Campeonato 1935 - Fecha 5,16.0,Tigre,1,2,Quilmes,20.0
29440,Campeonato 1933 - Fecha 31,16.0,Quilmes,1,1,Tigre,20.0
29441,Campeonato 1933 - Fecha 14,16.0,Tigre,5,1,Quilmes,20.0
29442,Campeonato 1932 - Fecha 31,16.0,Tigre,1,3,Quilmes,20.0
29443,Campeonato 1932 - Fecha 14,16.0,Quilmes,4,0,Tigre,20.0
29444,Campeonato 1931 - Fecha 31,16.0,Quilmes,2,0,Tigre,20.0
29445,Campeonato 1931 - Fecha 14,16.0,Tigre,4,1,Quilmes,20.0
29446,Torneo Clausura 2006 - Fecha 18,16.0,Tiro Federal (R),1,1,Quilmes,38.0
29447,Torneo Apertura 2005 - Fecha 18,16.0,Quilmes,1,2,Tiro Federal (R),38.0
29448,Campeonato 2016/17 - Fecha 6,16.0,Union,1,1,Quilmes,39.0
29449,Campeonato 2015 - Fecha 10,16.0,Quilmes,1,3,Union,39.0
29450,Torneo Final 2013 - Fecha 3,16.0,Union,0,3,Quilmes,39.0
29451,Torneo Inicial 2012 - Fecha 3,16.0,Quilmes,2,1,Union,39.0
29452,Torneo Clausura 1992 - Fecha 9,16.0,Quilmes,2,1,Union,39.0
29453,Torneo Apertura 1991 - Fecha 9,16.0,Union,0,0,Quilmes,39.0
29454,Metropolitano 1982 - Fecha 26,16.0,Quilmes,0,0,Union,39.0
29455,Metropolitano 1982 - Fecha 7,16.0,Union,3,1,Quilmes,39.0
29456,Torneo Nacional 1982 - Torneo Nacional,16.0,Quilmes,1,1,Union,39.0
29457,Torneo Nacional 1982 - Torneo Nacional,16.0,Union,1,1,Quilmes,39.0
29458,Metropolitano 1980 - Fecha 28,16.0,Union,1,0,Quilmes,39.0
29459,Metropolitano 1980 - Fecha 9,16.0,Quilmes,3,3,Union,39.0
29460,Metropolitano 1979 - Grupo A,16.0,Union,3,1,Quilmes,39.0
29461,Metropolitano 1979 - Grupo A,16.0,Quilmes,1,1,Union,39.0
29462,Metropolitano 1978 - Fecha 24,16.0,Quilmes,1,0,Union,39.0
29463,Metropolitano 1978 - Fecha 3,16.0,Union,3,1,Quilmes,39.0
29464,Metropolitano 1977 - Fecha 25,16.0,Union,2,0,Quilmes,39.0
29465,Metropolitano 1977 - Fecha 2,16.0,Quilmes,1,1,Union,39.0
29466,Metropolitano 1976 - Ronda Final,16.0,Union,1,0,Quilmes,39.0
29467,Metropolitano 1976 - Grupo B,16.0,Union,3,1,Quilmes,39.0
29468,Metropolitano 1976 - Grupo B,16.0,Quilmes,1,1,Union,39.0
29469,Metropolitano 1970 - Grupo Reclasificatorio,16.0,Quilmes,3,0,Union,39.0
29470,Metropolitano 1970 - Grupo Reclasificatorio,16.0,Union,2,0,Quilmes,39.0
29471,Metropolitano 1970 - Fecha 9,16.0,Union,0,1,Quilmes,39.0
29472,Metropolitano 1969 - Grupo B,16.0,Union,0,0,Quilmes,39.0
29473,Metropolitano 1969 - Grupo B,16.0,Quilmes,2,0,Union,39.0
29474,Nacional 1969 - Fecha 9,16.0,Union,0,1,Quilmes,39.0
29475,Metropolitano 1968 - Grupo Reclasificatorio,16.0,Quilmes,0,0,Union,39.0
29476,Metropolitano 1968 - Grupo Reclasificatorio,16.0,Union,1,1,Quilmes,39.0
29477,Campeonato 2016/17 - Fecha 26,16.0,Velez,0,0,Quilmes,21.0
29478,Torneo 2016 - Fecha 7,16.0,Velez,1,2,Quilmes,21.0
29479,Campeonato 2015 - Fecha 5,16.0,Quilmes,2,1,Velez,21.0
29480,Torneo de Transicion 2014 - Fecha 14,16.0,Quilmes,2,1,Velez,21.0
29481,Torneo Final 2014 - Fecha 14,16.0,Velez,1,3,Quilmes,21.0
29482,Torneo Inicial 2013 - Fecha 14,16.0,Quilmes,1,1,Velez,21.0
29483,Torneo Final 2013 - Fecha 15,16.0,Velez,2,0,Quilmes,21.0
29484,Torneo Inicial 2012 - Fecha 15,16.0,Quilmes,0,1,Velez,21.0
29485,Torneo Clausura 2011 - Fecha 11,16.0,Velez,2,3,Quilmes,21.0
29486,Torneo Apertura 2010 - Fecha 11,16.0,Quilmes,0,2,Velez,21.0
29487,Torneo Clausura 2007 - Fecha 5,16.0,Velez,1,0,Quilmes,21.0
29488,Torneo Apertura 2006 - Fecha 5,16.0,Quilmes,0,3,Velez,21.0
29489,Torneo Clausura 2006 - Fecha 5,16.0,Velez,2,0,Quilmes,21.0
29490,Torneo Apertura 2005 - Fecha 5,16.0,Quilmes,1,1,Velez,21.0
29491,Torneo Clausura 2005 - Fecha 2,16.0,Quilmes,2,0,Velez,21.0
29492,Torneo Apertura 2004 - Fecha 2,16.0,Velez,4,0,Quilmes,21.0
29493,Torneo Clausura 2004 - Fecha 14,16.0,Velez,0,1,Quilmes,21.0
29494,Torneo Apertura 2003 - Fecha 14,16.0,Quilmes,0,1,Velez,21.0
29495,Torneo Clausura 1992 - Fecha 14,16.0,Velez,2,0,Quilmes,21.0
29496,Torneo Apertura 1991 - Fecha 14,16.0,Quilmes,1,2,Velez,21.0
29497,Metropolitano 1982 - Fecha 27,16.0,Velez,1,0,Quilmes,21.0
29498,Metropolitano 1982 - Fecha 8,16.0,Quilmes,1,1,Velez,21.0
29499,Metropolitano 1980 - Fecha 26,16.0,Velez,2,1,Quilmes,21.0
29500,Metropolitano 1980 - Fecha 7,16.0,Quilmes,2,0,Velez,21.0
